0,6,1,2,9,9,4,4,9,9,9,8,1,1,0,
0,6,1,2,9,9,4,4,9,9,9,8,1,1,0,
0,6,1,2,9,9,4,4,9,9,9,8,1,1,0,
0,6,1,2,9,9,4,4,9,9,9,8,1,1,0,
0,6,1,2,9,9,4,4,9,9,9,8,1,1,0,
0,6,1,2,9,9,4,4,9,9,9,8,1,1,0,
0,6,1,2,9,9,4,4,9,9,9,8,1,1,0,
0,6,1,2,9,9,4,4,9,9,9,8,1,1,0,
0,6,1,2,9,9,4,4,9,9,9,8,1,1,0,
0,6,1,2,9,9,4,4,9,9,9,8,1,1,0,
0,6,1,2,9,9,4,4,9,9,9,8,1,1,0,
0,6,1,2,9,9,4,4,9,9,9,8,1,1,0,
0,6,1,2,9,9,4,4,9,9,9,8,1,1,0,
0,6,1,2,9,9,4,4,9,9,9,8,1,1,0,
0,6,1,2,9,9,4,4,9,9,9,8,1,1,0,
0,6,1,2,9,9,4,4,9,9,9,8,1,1,0,
0,6,1,2,9,9,4,4,9,9,9,8,1,1,0,
0,6,1,2,9,9,4,4,9,9,9,8,1,1,0,
0,6,1,2,9,9,4,4,9,9,9,8,1,1,0,
0,6,1,2,9,9,4,4,9,9,9,8,1,1,0,
0,6,1,2,9,9,4,4,9,9,9,8,1,1,0,
0,6,1,2,9,9,4,4,9,9,9,8,1,1,0,
0,6,1,2,9,9,4,4,9,9,9,9,8,1,1,
1,6,0,1,2,9,10,4,4,9,9,8,1,1,0,
0,6,1,2,9,9,4,4,9,9,9,8,1,1,0,
0,6,1,2,9,9,4,4,9,9,9,8,1,1,0,
0,6,1,2,9,9,4,4,9,9,9,8,1,1,0,
0,6,0,7,8,9,4,4,3,9,9,8,1,1,0,
0,6,1,2,9,9,4,4,9,9,9,8,1,1,0,
0,6,1,2,9,9,4,4,9,9,9,8,1,1,0,
0,6,1,2,9,9,4,4,9,9,9,8,1,1,0,
0,6,1,2,9,9,4,4,9,9,9,8,1,1,0,
0,6,1,2,9,9,9,4,4,9,8,8,1,1,0,
0,6,1,2,9,9,4,4,9,9,9,8,1,1,0,
0,6,1,2,9,9,4,4,9,9,9,8,1,1,0,
0,6,1,1,8,9,4,4,3,9,9,8,1,1,0,
0,6,1,2,9,9,4,4,9,9,9,8,7,1,7,
7,6,6,1,2,9,4,4,9,9,9,9,8,1,1,
1,6,0,1,2,9,4,4,9,9,9,8,1,1,0,
0,6,1,2,9,9,4,4,9,9,9,8,1,1,0,
0,6,1,2,9,9,4,4,9,9,9,8,1,1,0,
0,6,6,7,2,9,4,4,9,9,9,8,1,1,0,
0,6,1,2,9,9,4,4,9,9,9,8,1,1,0,
0,6,1,1,8,9,4,4,3,9,9,8,1,1,0,
0,6,1,2,9,9,4,4,9,9,9,8,1,1,0,
0,6,1,2,9,9,4,4,9,9,9,8,1,1,0,
0,6,1,2,9,9,4,4,9,9,9,8,1,1,0,
0,6,1,2,9,9,4,4,9,9,9,8,1,1,0,
0,6,1,2,9,9,4,4,9,9,9,8,1,1,0,
